仿真时间,探测时戳,批号,目标真实ID,雷达传感器ID,搭载实体ID,目标类型,目标位置_经,目标位置_纬,目标位置_高,目标速度_X,目标速度_Y,目标速度_Z,目标高度,目标航向,航迹状态,航迹质量,属性,机型,架次,航班
903.6,903.6,1006,811,13002,13002,3,121.9674946,-28.06027147,-93335.39102,266.4291306,109.4316509,83.90609109,501.8273586,0,1,0,,不明,1,1
903.65,903.65,1006,811,12995,12995,3,121.9654591,-28.05878685,-88280.2823,266.429454,109.4311307,83.90574263,5813.490783,0,1,0,,不明,1,1
903.65,903.65,1002,793,13072,13072,3,121.7383717,-27.90613392,-41280.27364,251.9734735,57.9713752,152.14693,5004.882645,0,1,0,,不明,1,1
903.8,903.8,1004,799,13079,13079,3,121.4507942,-27.71315175,-39452.17145,260.35146,148.0025421,17.67384573,5000.769203,0,1,0,,不明,1,1
903.85,903.85,1006,811,12981,12981,3,121.9686358,-28.06103672,-93574.11066,266.4307476,109.42905,83.90434878,74.95923262,0,1,0,,不明,1,1
903.85,903.85,1004,799,13086,13086,3,121.4506394,-27.71304772,-39458.93923,260.3517831,148.0020137,17.67350994,5000.685461,0,1,0,,不明,1,1
904.15,904.15,1006,811,12988,12988,3,121.9639936,-28.0578148,-88386.97025,266.4326879,109.4259288,83.90225798,5789.530915,0,1,0,,不明,1,1
904.3,904.3,1001,817,12995,12995,3,121.5412892,-27.77576538,-108469.3558,267.0631125,104.0560851,88.59810997,5569.7238,0,1,0,,不明,1,1
904.3,904.3,1001,817,13009,13009,3,121.5442364,-27.77787299,-113418.0967,267.0631125,104.0560851,88.59810997,40.64335125,0,1,0,,不明,1,1
904.35,904.35,1001,817,13002,13002,3,121.5424924,-27.77670423,-113524.6019,267.0634319,104.0555628,88.59776082,195.2988972,0,1,0,,不明,1,1
904.35,904.35,1004,799,13072,13072,3,121.4491192,-27.71202602,-39522.24088,260.3550144,147.9967304,17.67015201,5002.222987,0,1,0,,不明,1,1
904.4,904.4,1006,811,12924,12924,3,121.9633283,-28.05738021,-88696.27911,266.4343048,109.4233278,83.90051563,5532.70901,0,1,0,,不明,1,1
904.4,904.4,1005,805,12995,12995,3,121.6556039,-27.85183574,-84414.51753,265.7180116,129.5001274,51.22162931,5429.683846,0,1,0,,不明,1,1
904.4,904.4,1001,817,13016,13016,3,121.5437174,-27.77752407,-113408.8116,267.0637512,104.0550404,88.59741166,34.59412085,0,1,0,,不明,1,1
904.4,904.4,1005,805,13002,13002,3,121.656339,-27.85244706,-89039.82618,265.7180116,129.5001274,51.22162931,593.9255046,0,1,0,,不明,1,1
904.4,904.4,1005,805,13009,13009,3,121.6565639,-27.85260445,-89302.65198,265.7180116,129.5001274,51.22162931,278.4972318,0,1,0,,不明,1,1
904.45,904.45,1005,805,13016,13016,3,121.6563656,-27.85247215,-89323.21839,265.7183331,129.4996043,51.22128389,262.5611162,0,1,0,,不明,1,1
904.5,904.5,1006,811,12903,12903,3,121.9629718,-28.05713652,-88442.65877,266.4349516,109.4222875,83.89981869,5796.595361,0,1,0,,不明,1,1
904.5,904.5,1006,811,12917,12917,3,121.9633254,-28.05745052,-91490.69181,266.4349516,109.4222875,83.89981869,2618.599986,0,1,0,,不明,1,1
904.55,904.55,1006,811,12910,12910,3,121.9631043,-28.05729798,-91279.20859,266.435275,109.4217673,83.89947022,2853.91925,0,1,0,,不明,1,1
904.55,904.55,1002,793,12995,12995,3,121.7360943,-27.90461353,-41379.03264,251.9793348,57.96189766,152.1408336,5085.373869,0,1,0,,不明,1,1
904.6,904.6,1002,793,13002,13002,3,121.736202,-27.90476169,-44379.05896,251.9796604,57.96137113,152.1404949,2000.878761,0,1,0,,不明,1,1
904.65,904.65,1001,817,12924,12924,3,121.5403861,-27.77517909,-109259.1468,267.0653479,104.0524288,88.59566587,4825.479451,0,1,0,,不明,1,1
904.65,904.65,1002,793,13016,13016,3,121.7361057,-27.90471372,-45026.09971,251.979986,57.96084459,152.1401562,1346.396054,0,1,0,,不明,1,1
904.65,904.65,1002,793,13009,13009,3,121.7361213,-27.90472338,-44997.65892,251.979986,57.96084459,152.1401562,1377.980479,0,1,0,,不明,1,1
904.7,904.7,1003,781,13072,13072,3,121.1609153,-27.51838309,-79356.10071,246.4333282,42.18237982,165.8048901,978.327218,0,1,0,,不明,1,1
904.8,904.8,1005,805,12917,12917,3,121.6544999,-27.85115028,-86525.55632,265.7205838,129.4959425,51.21886593,3304.273728,0,1,0,,不明,1,1
904.8,904.8,1005,805,12903,12903,3,121.6543993,-27.85102917,-84435.10803,265.7205838,129.4959425,51.21886593,5479.087058,0,1,0,,不明,1,1
904.85,904.85,1005,805,12910,12910,3,121.6543046,-27.851012,-86237.78312,265.7209053,129.4954194,51.21852051,3612.763891,0,1,0,,不明,1,1
904.85,904.85,1001,817,12903,12903,3,121.5396891,-27.77469286,-108560.9924,267.0666252,104.0503396,88.59426922,5576.712357,0,1,0,,不明,1,1
904.85,904.85,1001,817,12917,12917,3,121.5397895,-27.77484319,-111770.1075,267.0666252,104.0503396,88.59426922,2230.92297,0,1,0,,不明,1,1
904.85,904.85,1004,799,12995,12995,3,121.4475527,-27.71096219,-39153.7877,260.3582456,147.9914469,17.66679408,5447.241783,0,1,0,,不明,1,1
904.85,904.85,1004,799,13065,13065,3,121.4475875,-27.71099657,-39588.20114,260.3582456,147.9914469,17.66679408,5000.77899,0,1,0,,不明,1,1
904.9,904.9,1001,817,12910,12910,3,121.5395917,-27.77470402,-111527.2291,267.0669445,104.0498172,88.59392006,2493.432554,0,1,0,,不明,1,1
904.9,904.9,1004,799,13002,13002,3,121.4474741,-27.71098112,-42000.67421,260.3585687,147.9909186,17.66645828,2530.936763,0,1,0,,不明,1,1
905,905,1002,793,12981,12981,3,121.7349471,-27.90394328,-45198.30644,251.9822653,57.95715885,152.1377853,1246.653089,0,1,0,,不明,1,1
905,905,1004,799,13009,13009,3,121.4471459,-27.71077717,-42672.76711,260.3592149,147.9898619,17.66578669,1857.510023,0,1,0,,不明,1,1
905,905,1004,799,13016,13016,3,121.4471524,-27.71078226,-42702.66322,260.3592149,147.9898619,17.66578669,1829.810316,0,1,0,,不明,1,1
905.1,905.1,1002,793,12988,12988,3,121.7347281,-27.90370456,-41561.83169,251.9829165,57.95610578,152.1371079,5006.215367,0,1,0,,不明,1,1
905.3,905.3,1005,805,12981,12981,3,121.6522666,-27.84973112,-89530.18236,265.7237989,129.4907113,51.21541169,225.6945453,0,1,0,,不明,1,1
905.3,905.3,1004,799,12981,12981,3,121.4459937,-27.71000289,-42728.00815,260.3611535,147.9866917,17.66377193,1848.10651,0,1,0,,不明,1,1
905.35,905.35,1002,793,12938,12938,3,121.7341033,-27.90328798,-41609.03209,251.9845445,57.95347309,152.1354144,5009.722535,0,1,0,,不明,1,1
905.35,905.35,1002,793,12931,12931,3,121.7341801,-27.90333956,-41618.71211,251.9845445,57.95347309,152.1354144,5007.071521,0,1,0,,不明,1,1
905.35,905.35,1002,793,12974,12974,3,121.7340638,-27.90326141,-41603.68254,251.9845445,57.95347309,152.1354144,5011.796852,0,1,0,,不明,1,1
905.35,905.35,1004,799,12988,12988,3,121.4460435,-27.70995874,-39650.61381,260.3614766,147.9861634,17.66343613,5005.864764,0,1,0,,不明,1,1
905.4,905.4,1006,811,12938,12938,3,121.9603331,-28.05538516,-88596.96365,266.4407721,109.4129238,83.89354614,5789.982222,0,1,0,,不明,1,1
905.4,905.4,1006,811,12974,12974,3,121.960329,-28.05538239,-88596.28428,266.4407721,109.4129238,83.89354614,5790.145988,0,1,0,,不明,1,1
905.4,905.4,1006,811,12931,12931,3,121.9603347,-28.05538622,-88597.17944,266.4407721,109.4129238,83.89354614,5789.877482,0,1,0,,不明,1,1
905.5,905.5,1004,799,12938,12938,3,121.4457064,-27.70973265,-39683.04518,260.3624458,147.9845783,17.66242874,5005.906485,0,1,0,,不明,1,1
905.5,905.5,1004,799,12974,12974,3,121.4457301,-27.70974867,-39684.35022,260.3624458,147.9845783,17.66242874,5002.408626,0,1,0,,不明,1,1
905.5,905.5,1005,805,12988,12988,3,121.6522761,-27.84960924,-84535.91553,265.7250849,129.4886187,51.21402999,5472.366162,0,1,0,,不明,1,1
905.5,905.5,1004,799,12931,12931,3,121.445508,-27.70959863,-39664.3579,260.3624458,147.9845783,17.66242874,5011.450334,0,1,0,,不明,1,1
905.7,905.7,1005,805,12938,12938,3,121.6516792,-27.84921005,-84566.44454,265.7263709,129.4865262,51.21264828,5473.959275,0,1,0,,不明,1,1
905.7,905.7,1005,805,12974,12974,3,121.651672,-27.84920523,-84565.86343,265.7263709,129.4865262,51.21264828,5474.025842,0,1,0,,不明,1,1
905.7,905.7,1005,805,12931,12931,3,121.65163,-27.84917704,-84562.88437,265.7263709,129.4865262,51.21264828,5474.900125,0,1,0,,不明,1,1
906.15,906.15,1001,817,12938,12938,3,121.5358936,-27.77214863,-108780.586,267.0749272,104.0367589,88.58519085,5571.805796,0,1,0,,不明,1,1
906.15,906.15,1001,817,12931,12931,3,121.5359222,-27.77216788,-108781.4223,267.0749272,104.0367589,88.58519085,5571.341295,0,1,0,,不明,1,1
906.15,906.15,1001,817,12974,12974,3,121.5359102,-27.77215981,-108781.1324,267.0749272,104.0367589,88.58519085,5571.480906,0,1,0,,不明,1,1
906.45,906.45,1001,817,12981,12981,3,121.5303009,-27.76853167,-114223.2588,267.0768429,104.0336249,88.58309579,61.30666574,0,1,0,,不明,1,1
906.65,906.65,1001,817,12988,12988,3,121.5344491,-27.77118038,-108865.7221,267.07812,104.0315355,88.58169908,5570.303401,0,1,0,,不明,1,1
908.6,908.6,1003,781,13065,13065,3,121.1516143,-27.51209904,-80115.93517,246.4582903,42.14109502,165.7782833,978.3460513,0,1,0,,不明,1,1
909,909,1003,781,13058,13058,3,121.1506593,-27.51145376,-80193.98083,246.4608501,42.13686061,165.7755541,978.5717152,0,1,0,,不明,1,1
909.3,909.3,1003,781,13086,13086,3,121.1499432,-27.51096987,-80252.54211,246.4627699,42.13368479,165.7735072,978.3869013,0,1,0,,不明,1,1
909.35,909.35,1003,781,13037,13037,3,121.149808,-27.51088551,-80540.7642,246.4630898,42.13315548,165.773166,701.2969812,0,1,0,,不明,1,1
909.35,909.35,1003,781,13079,13079,3,121.1498241,-27.51088941,-80262.2616,246.4630898,42.13315548,165.773166,978.375443,0,1,0,,不明,1,1
909.4,909.4,1003,781,13030,13030,3,121.1496893,-27.51080503,-80537.88986,246.4634098,42.13262618,165.7728249,712.6338275,0,1,0,,不明,1,1
909.4,909.4,1003,781,13044,13044,3,121.1496899,-27.51080518,-80527.82556,246.4634098,42.13262618,165.7728249,722.9240022,0,1,0,,不明,1,1
909.65,909.65,1004,799,13037,13037,3,121.4322693,-27.70082508,-45222.78076,260.3892572,147.9407216,17.63455739,138.2028126,0,1,0,,不明,1,1
909.7,909.7,1004,799,13030,13030,3,121.4322275,-27.70079677,-45215.49241,260.3895802,147.9401932,17.63422159,145.0197437,0,1,0,,不明,1,1
909.75,909.75,1004,799,13044,13044,3,121.432158,-27.70074982,-45210.01394,260.3899032,147.9396647,17.63388578,151.2712374,0,1,0,,不明,1,1
910,910,1001,817,13030,13030,3,121.5247198,-27.7647387,-112574.292,267.0995081,103.9965371,88.55830294,2437.502154,0,1,0,,不明,1,1
910,910,1001,817,13037,13037,3,121.524732,-27.76474778,-112608.6074,267.0995081,103.9965371,88.55830294,2402.69509,0,1,0,,不明,1,1
910,910,1001,817,13044,13044,3,121.5247124,-27.76473291,-112542.7477,267.0995081,103.9965371,88.55830294,2467.494618,0,1,0,,不明,1,1
910.1,910.1,1005,805,13030,13030,3,121.6385063,-27.84050022,-89153.95825,265.7546565,129.4404878,51.18224953,1558.534325,0,1,0,,不明,1,1
910.1,910.1,1005,805,13037,13037,3,121.638477,-27.8404813,-89182.10719,265.7546565,129.4404878,51.18224953,1528.756127,0,1,0,,不明,1,1
910.1,910.1,1001,817,13051,13051,3,121.5245096,-27.76462763,-113742.3385,267.1001465,103.9954924,88.55760452,1280.048886,0,1,0,,不明,1,1
910.1,910.1,1001,817,13065,13065,3,121.524407,-27.76444785,-109451.2055,267.1001465,103.9954924,88.55760452,5570.962108,0,1,0,,不明,1,1
910.1,910.1,1001,817,13058,13058,3,121.5244053,-27.7644467,-109450.8107,267.1001465,103.9954924,88.55760452,5571.63425,0,1,0,,不明,1,1
910.15,910.15,1005,805,13044,13044,3,121.6383131,-27.84037017,-89130.91846,265.7549779,129.4399646,51.18190408,1583.849817,0,1,0,,不明,1,1
910.3,910.3,1005,805,13058,13058,3,121.637748,-27.83989188,-85255.47218,265.7559419,129.438395,51.18086772,5471.800429,0,1,0,,不明,1,1
910.3,910.3,1005,805,13051,13051,3,121.6381597,-27.84029102,-90052.72074,265.7559419,129.438395,51.18086772,687.5515813,0,1,0,,不明,1,1
910.3,910.3,1001,817,13086,13086,3,121.5238037,-27.76404322,-109483.5072,267.1014232,103.9934028,88.55620766,5569.899757,0,1,0,,不明,1,1
910.3,910.3,1001,817,13079,13079,3,121.5238237,-27.7640567,-109484.6936,267.1014232,103.9934028,88.55620766,5570.980084,0,1,0,,不明,1,1
910.35,910.35,1006,811,13030,13030,3,121.9461144,-28.04603333,-92810.37738,266.4727762,109.3614201,83.85904441,2407.753269,0,1,0,,不明,1,1
910.35,910.35,1006,811,13037,13037,3,121.9461282,-28.0460436,-92852.70897,266.4727762,109.3614201,83.85904441,2367.185634,0,1,0,,不明,1,1
910.35,910.35,1006,811,13044,13044,3,121.9461031,-28.04602494,-92775.19287,266.4727762,109.3614201,83.85904441,2442.353103,0,1,0,,不明,1,1
910.4,910.4,1005,805,13065,13065,3,121.6374489,-27.83969181,-85270.77427,265.7565846,129.4373486,51.18017681,5471.329407,0,1,0,,不明,1,1
910.45,910.45,1002,793,13030,13030,3,121.7219504,-27.89530247,-47237.21987,252.0177476,57.89976461,152.1008618,391.5288466,0,1,0,,不明,1,1
910.45,910.45,1002,793,13044,13044,3,121.7219504,-27.89530203,-47220.69157,252.0177476,57.89976461,152.1008618,405.8985914,0,1,0,,不明,1,1
910.45,910.45,1002,793,13037,13037,3,121.7219373,-27.89529421,-47256.08432,252.0177476,57.89976461,152.1008618,374.8264303,0,1,0,,不明,1,1
910.55,910.55,1001,817,13023,13023,3,121.5229726,-27.7634857,-109523.2366,267.103019,103.9907909,88.55446158,5574.123616,0,1,0,,不明,1,1
910.55,910.55,1001,817,13142,13142,3,121.5231353,-27.76359522,-109528.1401,267.103019,103.9907909,88.55446158,5576.947282,0,1,0,,不明,1,1
910.6,910.6,1006,811,13058,13058,3,121.9451224,-28.04528689,-89470.12972,266.4743922,109.3588188,83.85730178,5790.126396,0,1,0,,不明,1,1
910.6,910.6,1006,811,13051,13051,3,121.9457528,-28.04582102,-93905.35163,266.4743922,109.3588188,83.85730178,1341.466518,0,1,0,,不明,1,1
910.6,910.6,1001,817,13135,13135,3,121.5231249,-27.7636299,-111142.2386,267.1033381,103.9902685,88.55411236,3960.066266,0,1,0,,不明,1,1
910.65,910.65,1005,805,13086,13086,3,121.6367056,-27.83919452,-85308.25742,265.7581914,129.4347326,51.17844953,5471.85543,0,1,0,,不明,1,1
910.65,910.65,1005,805,13079,13079,3,121.6366857,-27.83918121,-85307.81322,265.7581914,129.4347326,51.17844953,5471.163543,0,1,0,,不明,1,1
910.7,910.7,1006,811,13065,13065,3,121.9448104,-28.04507969,-89486.46301,266.4750386,109.3577782,83.85660472,5788.650898,0,1,0,,不明,1,1
910.75,910.75,1005,805,13023,13023,3,121.6367216,-27.83920581,-85328.47556,265.7588341,129.4336862,51.17775862,5478.809982,0,1,0,,不明,1,1
910.75,910.75,1005,805,13142,13142,3,121.6366684,-27.83917008,-85326.89242,265.7588341,129.4336862,51.17775862,5478.800027,0,1,0,,不明,1,1
910.8,910.8,1005,805,13135,13135,3,121.6366032,-27.83918835,-87740.64089,265.7591554,129.433163,51.17741316,3052.47356,0,1,0,,不明,1,1
910.85,910.85,1006,811,13023,13023,3,121.9442628,-28.04471588,-89510.91061,266.4760081,109.3562174,83.85555914,5792.681593,0,1,0,,不明,1,1
910.85,910.85,1006,811,13079,13079,3,121.9443648,-28.04478377,-89511.57385,266.4760081,109.3562174,83.85555914,5788.662405,0,1,0,,不明,1,1
910.85,910.85,1006,811,13086,13086,3,121.9444032,-28.0448093,-89511.44816,266.4760081,109.3562174,83.85555914,5789.881216,0,1,0,,不明,1,1
910.85,910.85,1006,811,13142,13142,3,121.944081,-28.04459486,-89510.30075,266.4760081,109.3562174,83.85555914,5791.519831,0,1,0,,不明,1,1
910.85,910.85,1006,811,13135,13135,3,121.9447341,-28.04506421,-90852.79103,266.4760081,109.3562174,83.85555914,4444.701018,0,1,0,,不明,1,1
911.05,911.05,1001,817,13072,13072,3,121.5216448,-27.76259566,-109611.822,267.1062105,103.985567,88.55096937,5568.845996,0,1,0,,不明,1,1
911.05,911.05,1004,799,13121,13121,3,121.4288777,-27.69841891,-40383.57822,260.3982998,147.9259253,17.62515485,5013.960038,0,1,0,,不明,1,1
911.1,911.1,1004,799,13128,13128,3,121.4288912,-27.69846179,-41721.96806,260.3986227,147.9253969,17.62481904,3675.736525,0,1,0,,不明,1,1
911.25,911.25,1004,799,13023,13023,3,121.4279859,-27.69781915,-40417.56104,260.3995915,147.9238115,17.62381163,5001.11776,0,1,0,,不明,1,1
911.25,911.25,1004,799,13135,13135,3,121.4291868,-27.69873107,-44504.537,260.3995915,147.9238115,17.62381163,890.9602503,0,1,0,,不明,1,1
911.25,911.25,1002,793,13135,13135,3,121.7202612,-27.8941431,-46080.06614,252.0229546,57.89133946,152.0954409,1641.717732,0,1,0,,不明,1,1
911.25,911.25,1004,799,13142,13142,3,121.4278406,-27.69772134,-40418.37246,260.3995915,147.9238115,17.62381163,5000.108379,0,1,0,,不明,1,1
911.25,911.25,1002,793,13142,13142,3,121.7193114,-27.89342297,-42738.09681,252.0229546,57.89133946,152.0954409,5005.766164,0,1,0,,不明,1,1
911.3,911.3,1002,793,13023,13023,3,121.7193361,-27.89343967,-42746.23089,252.0232801,57.89081289,152.0951021,5006.599237,0,1,0,,不明,1,1
911.5,911.5,1002,793,13058,13058,3,121.7187021,-27.89301656,-42785.84086,252.0245817,57.88870658,152.0937469,5003.668546,0,1,0,,不明,1,1
911.5,911.5,1002,793,13051,13051,3,121.7219998,-27.89534592,-47647.94203,252.0245817,57.88870658,152.0937469,87.75837374,0,1,0,,不明,1,1
911.65,911.65,1006,811,13072,13072,3,121.942036,-28.04323738,-89645.4323,266.4811789,109.347893,83.8499826,5786.994112,0,1,0,,不明,1,1
912,912,1005,805,13072,13072,3,121.6325905,-27.83644142,-85510.67636,265.7668672,129.4206059,51.16912212,5469.576108,0,1,0,,不明,1,1
912,912,1001,817,13114,13114,3,121.5200915,-27.76164696,-113296.7932,267.112274,103.9756414,88.54433405,1949.482283,0,1,0,,不明,1,1
912.05,912.05,1001,817,13107,13107,3,121.5187224,-27.76064007,-109941.32,267.1125931,103.975119,88.54398482,5407.049891,0,1,0,,不明,1,1
912.05,912.05,1001,817,13093,13093,3,121.520042,-27.76161972,-113529.8372,267.1125931,103.975119,88.54398482,1715.141436,0,1,0,,不明,1,1
912.15,912.15,1006,811,13114,13114,3,121.9417469,-28.04311703,-92434.28298,266.4844105,109.3426901,83.8464972,3002.651841,0,1,0,,不明,1,1
912.2,912.2,1006,811,13093,13093,3,121.9413231,-28.04284258,-92729.41694,266.4847336,109.3421698,83.84614866,2724.589732,0,1,0,,不明,1,1
912.2,912.2,1006,811,13107,13107,3,121.9404232,-28.04217271,-89985.49618,266.4847336,109.3421698,83.84614866,5537.463112,0,1,0,,不明,1,1
912.25,912.25,1002,793,13086,13086,3,121.7168196,-27.89176082,-42929.75232,252.0294629,57.88080791,152.0886646,5003.594215,0,1,0,,不明,1,1
912.25,912.25,1002,793,13079,13079,3,121.7168241,-27.89176383,-42929.53285,252.0294629,57.88080791,152.0886646,5003.670231,0,1,0,,不明,1,1
912.35,912.35,1002,793,13065,13065,3,121.7165781,-27.89159975,-42948.44511,252.0301137,57.87975475,152.087987,5003.676392,0,1,0,,不明,1,1
912.35,912.35,1005,805,13114,13114,3,121.632695,-27.83659811,-88884.67898,265.7691163,129.4169433,51.16670386,2056.503555,0,1,0,,不明,1,1
912.4,912.4,1005,805,13107,13107,3,121.6313883,-27.835642,-85764.03021,265.7694376,129.4164201,51.1663584,5274.951181,0,1,0,,不明,1,1
912.45,912.45,1005,805,13093,13093,3,121.632568,-27.83651822,-89088.13061,265.7697589,129.4158968,51.16601293,1853.229937,0,1,0,,不明,1,1
913,913,1002,793,13114,13114,3,121.7157703,-27.89112259,-45444.66069,252.0343437,57.87290916,152.0835822,2564.345931,0,1,0,,不明,1,1
913.1,913.1,1002,793,13093,13093,3,121.7155389,-27.89097127,-45581.97644,252.0349945,57.87185599,152.0829045,2440.974962,0,1,0,,不明,1,1
913.1,913.1,1002,793,13107,13107,3,121.7147035,-27.890354,-43281.94657,252.0349945,57.87185599,152.0829045,4815.148249,0,1,0,,不明,1,1
913.25,913.25,1006,811,13009,13009,3,121.9403671,-28.04226944,-95171.94899,266.4915194,109.3312436,83.83882916,229.4944793,0,1,0,,不明,1,1
913.25,913.25,1006,811,13016,13016,3,121.9404676,-28.04233669,-95183.97204,266.4915194,109.3312436,83.83882916,210.8648928,0,1,0,,不明,1,1
913.35,913.35,1004,799,13114,13114,3,121.4224699,-27.69418027,-43441.14734,260.413153,147.9016157,17.60970766,2166.704376,0,1,0,,不明,1,1
913.4,913.4,1004,799,13107,13107,3,121.4214765,-27.69344295,-40736.91609,260.4134759,147.9010872,17.60937185,4961.819743,0,1,0,,不明,1,1
913.45,913.45,1004,799,13093,13093,3,121.4221568,-27.69397104,-43505.43094,260.4137987,147.9005587,17.60903603,2110.862182,0,1,0,,不明,1,1
913.6,913.6,1006,811,13002,13002,3,121.9382251,-28.04084027,-95036.96982,266.4937812,109.3276014,83.83638928,467.7322407,0,1,0,,不明,1,1
913.7,913.7,1006,811,12995,12995,3,121.9360163,-28.03924091,-90039.32065,266.4944274,109.3265608,83.83569217,5736.116502,0,1,0,,不明,1,1
